"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;
"1773726790374326613,""Sat Mar 30 11:46:15 +0000 2024"",""0"",""@republikaonline Hasil Pilpres masih dlm sengketa di @officialMKRI artinya siapa Presiden terpilih blm mempunyai kekuatan hukum yg inkrach. Pihak @prabowo sdh merasa jdi pemenang Pilpres. Dan mau ke China macak sbg Presiden . Presiden Model apa ini? Tolong Ya Etika Dan Norma mohon dihormati?"",""1774040440234532890"","""",""republikaonline"",""in"","""",""0"",""0"",""0"",""https://twitter.com/r_loet/status/1774040440234532890"",""1684983829852037120"",""r_loet""";;;;
"1774037548047982780,""Sat Mar 30 11:34:46 +0000 2024"",""2"",""Putusan MK akan menjadi sorotan dunia internasional karena selama persidangan di MK telah terbongkar Pilpres di Indonesia sarat dgn kecurangan. Semoga putusan MK dlm mengadili sengketa Pilpres jujur dan adil sehingga memenuhi rasa keadilan rakyat dan dunia internasional."",""1774037548047982780"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/musniumar_/status/1774037548047982780"",""1738077678950035456"",""musniumar_""";;;;
"1774035697013489987,""Sat Mar 30 11:27:24 +0000 2024"",""4"",""Gantian Yusril Kutip Pernyataan Mahfud di Sidang Sengketa Pilpres https://t.co/b8cO60ucne lewat @Keuangan News"",""1774035697013489987"","""","""",""in"","""",""0"",""0"",""4"",""https://twitter.com/keuangannews_id/status/1774035697013489987"",""1226436091617505281"",""keuangannews_id""";;;;
"1774032115950391502,""Sat Mar 30 11:13:11 +0000 2024"",""0"",""Prabowo Subianto-Gibran Rakabuming Raka berencana meminta Mahkamah Konstitusi untuk menghadirkan sejumlah elite partai politik dalam sidang sengketa hasil Pemilu Presiden (Pilpres) 2024 salah satunya Ketua Umum PDI Perjuangan Megawati Soekarnoputri. https://t.co/uDQkfs8QIt https://t.co/6eubzEZKOt"",""1774032115950391502"",""https://pbs.twimg.com/media/GJ6gzasacAAEcqy.jpg"","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/tinusflip/status/1774032115950391502"",""704238913158782977"",""tinusflip""";;;;
"1774031105240543587,""Sat Mar 30 11:09:10 +0000 2024"",""389"",""LPSK Bisa Berikan Perlindungan Segera untuk Saksi Sengketa Pilpres https://t.co/7nyPMguQRV #TempoNasional"",""1774031105240543587"","""","""",""in"",""Indonesia"",""4"",""10"",""136"",""https://twitter.com/tempodotco/status/1774031105240543587"",""18129942"",""tempodotco""";;;;
"1774029813633765605,""Sat Mar 30 11:04:02 +0000 2024"",""1"",""Yusril Ihza Mahendra Senjata Makan Tuan Prabowo-Gibran di Sengketa Pilpres 2024 https://t.co/LkrVLI7GQG"",""1774029813633765605"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/kba_news/status/1774029813633765605"",""1443801854756880385"",""kba_news""";;;;
"1774028915985752464,""Sat Mar 30 11:00:28 +0000 2024"",""0"",""Data Penyelesaian Sengketa Pemilu 2024 di Bawaslu Bawaslu RI merilis data penyelesaian sengketa proses Pemilu 2024. #pilpres2024 #pemilu2024 #bawaslu #kpu #suratsuara #mk #mahkamahkonstitusi #sengketapemilu #sengketapilpres #sengketa #capres2024 #presiden2024 #viral #shorts https://t.co/sm2rMzKHiA"",""1774028915985752464"",""https://pbs.twimg.com/ext_tw_video_thumb/1774021171924848640/pu/img/QNv7iq80O5bsE9xH.jpg"","""",""in"",""Pancoran, Jakarta Selatan"",""0"",""0"",""0"",""https://twitter.com/koran_ii/status/1774028915985752464"",""1619933455441358848"",""koran_ii""";;;;
"1773916344083501429,""Sat Mar 30 10:41:05 +0000 2024"",""4"",""@KaZep7 @proclaro_lover @katabewe mah pas sengketa pilpres jadi PECUNDANG mulu "",""1774024040371654728"","""",""KaZep7"",""in"","""",""0"",""1"",""3"",""https://twitter.com/gedhanggg/status/1774024040371654728"",""1279999538384666624"",""gedhanggg""";;;;
"1774023569326112979,""Sat Mar 30 10:39:13 +0000 2024"",""27"",""Tim Hukum Prabowo-Gibran menegaskan sidang sengketa pilpres sebagai persengketaan yang konkret antara dua pihak atau lebih. Hal ini disampaikan dalam menjawab permintaan paslon 03 yang menginginkan pemilihan presiden ulang pada Juni 2024 tanpa pasangan Prabowo-Gibran. Misalnya https://t.co/Qg4w6grDe0"",""1774023569326112979"",""https://pbs.twimg.com/ext_tw_video_thumb/1774023442762997760/pu/img/M9DqNPToQXxIiVa-.jpg"","""",""in"",""DKI Jakarta, Indonesia"",""0"",""15"",""9"",""https://twitter.com/dekade_08/status/1774023569326112979"",""1576913175227748352"",""dekade_08""";;;;
"1774022746634428506,""Sat Mar 30 10:35:57 +0000 2024"",""0"",""Asli kepikiran ini sih. isu tambang atau sengketa pilpres atau ada yg lebih edan lagi? "",""1774022746634428506"","""","""",""in"",""+62 254"",""0"",""0"",""0"",""https://twitter.com/rakmerahbiru/status/1774022746634428506"",""100667436"",""rakmerahbiru""";;;;
"1774020992714850629,""Sat Mar 30 10:28:59 +0000 2024"",""0"",""Otto Hasibuan Minta Megawati Dihadirkan dalam Sidang Sengketa Pilpres PDIP: Relevansinya Apa? https://t.co/r6FiVzigTc"",""1774020992714850629"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/RepelitaO/status/1774020992714850629"",""1225432911899324419"",""RepelitaO""";;;;
"1773863598416335163,""Sat Mar 30 10:17:27 +0000 2024"",""3"",""@Kimberley_PS08 Kalau asumsi itu tanpa bukti atau berupa prediksi saja. Yang dilakukan tim 01 &amp";" 03 penyampaian bukti dan fakta di lapangan dan memang sengketa hasil pilpres. Anda pendukung kecurangan? Kalau ga ayo dukung 02 untuk ikut bongkar kecurangan pilpres bukan cuma nyinyir ga jelas"",""1774018091728707763"","""",""Kimberley_PS08"",""in"","""",""0"",""1"",""0"",""https://twitter.com/selaluujian/status/1774018091728707763"",""1286292326571114501"",""selaluujian""";;;
"1774000353501167862,""Sat Mar 30 09:56:33 +0000 2024"",""1"",""@ganafmargi @msaid_didu Kita ini negara hukum. Berargumentasi itu landasannya hukum ada pasal pasal disana. Kalau MK mau punya kewenangan memutus sengketa Pilpres simpel bawa ke DPR lalu revisi UU MK atau uji material pasal pasal UU MK. Selama belum berubah ya gak bisa dong"",""1774012833845661914"","""",""ganafmargi"",""in"",""Kota Bogor, Jawa Barat"",""0"",""1"",""0"",""https://twitter.com/davidrnugroho/status/1774012833845661914"",""733320043547660289"",""davidrnugroho""";;;;
"1774011088885178648,""Sat Mar 30 09:49:37 +0000 2024"",""49"",""MK Buka Kans 4 Menteri Jokowi Dihadirkan dalam Sidang Sengketa Pilpres https://t.co/Ws0OD3vArQ lewat @Keuangan News"",""1774011088885178648"","""","""",""in"","""",""0"",""1"",""22"",""https://twitter.com/keuangannews_id/status/1774011088885178648"",""1226436091617505281"",""keuangannews_id""";;;;
"1773692608508039258,""Sat Mar 30 09:37:39 +0000 2024"",""0"",""@kompascom ini sengketa hasil pilpres atau sengketa bansos ?"",""1774008076162732517"","""",""kompascom"",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/e__simatupang/status/1774008076162732517"",""971698376642195456"",""e__simatupang""";;;;
"1774007811661545504,""Sat Mar 30 09:36:36 +0000 2024"",""75"",""Tim Hukum Anies-Muhaimin Beberkan Bentuk Intimidasi Terhadap Saksi Sengketa Pilpres https://t.co/tGX9rl5GpO #TempoNasional"",""1774007811661545504"","""","""",""in"",""Indonesia"",""0"",""1"",""30"",""https://twitter.com/tempodotco/status/1774007811661545504"",""18129942"",""tempodotco""";;;;
"1774007188757025042,""Sat Mar 30 09:34:07 +0000 2024"",""0"",""Profil Saldi Isra Wakil Ketua MK yang Tangani Sengketa Pilpres 2024 https://t.co/qclEw0gWyA"",""1774007188757025042"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/IDNTimes/status/1774007188757025042"",""388190238"",""IDNTimes""";;;;
"1774005543222612433,""Sat Mar 30 09:27:35 +0000 2024"",""1"",""Sidang Sengketa Pilpres RI di MK Anies-Ganjar Jadi Sorotan Utama Media Asing https://t.co/aM1UH42IyX #anies #ganjar #mk #media #asing"",""1774005543222612433"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/Jurnalpatroli_/status/1774005543222612433"",""1507307226058223618"",""Jurnalpatroli_""";;;;
"1773809950911066603,""Sat Mar 30 09:21:49 +0000 2024"",""5"",""@IrmansyahAdhy Hakim ini ikut gak pada sidang sengketa pilpres 2024 ? Saya pengen buktikan ucapannya apa dia bener bener bingung atw sdh linglung apakah ucapannya ini bener atw cuma kek cabe rawit aja pedas di awal manis di ujungnya"",""1774004092479909915"","""",""IrmansyahAdhy"",""in"","""",""0"",""0"",""0"",""https://twitter.com/palala67950297/status/1774004092479909915"",""1603727286661832709"",""palala67950297""";;;;
"1774002916237754770,""Sat Mar 30 09:17:09 +0000 2024"",""38"",""Walaupun Anwar Usman tdk ikut sidang sengketa Pilpres? Jangan harap MK utk DISKWALIFIKASI 02. #BawasluBisaPerintahKPUutkPilpresUlang #JanganHarapMKdiskwalifikasi02 @officialMKR @bawaslu_RI INGIN INDONESIA SEHAT? LANJUT PARLEMEN JALANAN PENGADILAN RAKYAT. https://t.co/d0VJFhu1hG https://t.co/kyvJhlPhdm"",""1774002916237754770"",""https://pbs.twimg.com/ext_tw_video_thumb/1774002159631446016/pu/img/7mn0C-kLqEbPd_oS.jpg"","""",""in"",""Indonesia bkn Negara Komunis "",""2"",""0"",""21"",""https://twitter.com/ForRezim/status/1774002916237754770"",""1482600556669460485"",""ForRezim""";;;;
"1774002500120784944,""Sat Mar 30 09:15:30 +0000 2024"",""15"",""Walaupun Anwar Usman tdk ikut sidang sengketa Pilpres? Jangan harap MK utk DISKWALIFIKASI 02. #BawasluBisaPerintahKPUutkPilpresUlang #JanganHarapMKdiskwalifikasi02 @officialMKR @bawaslu_RI INGIN INDONESIA SEHAT? LANJUT PARLEMEN JALANAN PENGADILAN RAKYAT. https://t.co/d0VJFhu1hG https://t.co/cwo0YmOJP9"",""1774002500120784944"",""https://pbs.twimg.com/ext_tw_video_thumb/1774002210101481472/pu/img/J47RyGZ4_J-Se8sU.jpg"","""",""in"",""Indonesia bkn Negara Komunis "",""0"",""0"",""12"",""https://twitter.com/ForRezim/status/1774002500120784944"",""1482600556669460485"",""ForRezim""";;;;
"1774002092300214291,""Sat Mar 30 09:13:52 +0000 2024"",""5"",""Main HP saat sidang sengketa Pilpres Cak Imin dapat teguran keras hakim. Gimana tanggapan kalean lur? tulis di kolom komentar ya! #cakimin #aniesbaswedan #pilpres2024 #pemilu2024 https://t.co/tDxbMi6fWT"",""1774002092300214291"",""https://pbs.twimg.com/ext_tw_video_thumb/1774002030383878144/pu/img/K8x67TzH_mhsBA9x.jpg"","""",""in"","""",""2"",""9"",""3"",""https://twitter.com/TajukPolitik/status/1774002092300214291"",""729309555486642176"",""TajukPolitik""";;;;
"1773315284121583663,""Sat Mar 30 09:01:53 +0000 2024"",""0"",""@RagilSemar Ada 1 kabar baik dan 1 kabar buruk. Kabar baiknya : istana gak akan terlibat di sidanh sengketa pilpres. Kabar buruknya : yg ngomong jokowi"",""1773999073407934939"","""",""RagilSemar"",""in"","""",""0"",""0"",""0"",""https://twitter.com/feblistiawan/status/1773999073407934939"",""1090109720516427776"",""feblistiawan""";;;;
"1773822868746645568,""Sat Mar 30 08:57:16 +0000 2024"",""1"",""@dekade_08 Bukankan prabowo yg mengajarkan sengketa pilpres di Indonesia sebelum nya gak ada tuch"",""1773997915297714651"","""",""dekade_08"",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://twitter.com/InsaniBeta/status/1773997915297714651"",""1585553438121000960"",""InsaniBeta""";;;;
"1773993766732669343,""Sat Mar 30 08:40:47 +0000 2024"",""1"",""Akademisi Nilai Sah Menteri Jokowi Dijadikan Saksi di Sidang Sengketa Pilpres 2024 via @kedaipenacom https://t.co/klZ0X0JcnJ"",""1773993766732669343"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/KedaiPenaCom/status/1773993766732669343"",""793719410275983361"",""KedaiPenaCom""";;;;
"1773980536454681012,""Sat Mar 30 07:48:13 +0000 2024"",""83"",""303 Guru Besar Menjadi Amicus Curiae Pengamat: Dukungan Moral Agar MK Menjalankan Peradilan Sengketa Pilpres Secara Adil dan Jujur Serta Tidak Memihak https://t.co/OX33SeS58K"",""1773980536454681012"","""","""",""in"","""",""1"",""1"",""29"",""https://twitter.com/kba_news/status/1773980536454681012"",""1443801854756880385"",""kba_news""";;;;
"1773959505250046043,""Sat Mar 30 07:28:12 +0000 2024"",""0"",""@Kingcube12 @gibran_tweet Yang bisa batalin itu MK brow. Cobak cari literaturnya dulu baru ikutan komen ya. Saya yakin kok setelah putusan sengketa pilpres diputuskan semua akan menghormati saya juga akan menghormati kok. Mending joget dulu sambil nungguin buka nanti. Oke gasssss"",""1773975497632039011"","""",""Kingcube12"",""in"",""Surakarta, Jawa Tengah"",""0"",""0"",""0"",""https://twitter.com/triat_gnap68/status/1773975497632039011"",""1699270355242934272"",""triat_gnap68""";;;;
"1773971954686623760,""Sat Mar 30 07:14:07 +0000 2024"",""6603"",""10 Saksi Anies-Muhaimin di Sengketa Pilpres Mundur karena Ada Intimidasi https://t.co/pQNVs86FJM #TempoNasional"",""1773971954686623760"","""","""",""in"",""Indonesia"",""222"",""230"",""1998"",""https://twitter.com/tempodotco/status/1773971954686623760"",""18129942"",""tempodotco""";;;;
"1773940557720797458,""Sat Mar 30 07:13:45 +0000 2024"",""228"",""@PDemokrat Koq bisa ya seorang negarawan mantan presiden RI pula malah mendukung hasil pilpres yg penuh penyimpangan Lalu sengketa PHPU sdg berlangsung dan blm juga disahkan oleh MK trus ajak rakyat dukung Pemerintahan Prabowo. Emang situ Tuhan? Atau blg spt ini spy dpt jatah menteri lagi?"",""1773971860893638699"","""",""PDemokrat"",""in"",""Bogor, Jawa Barat"",""1"",""9"",""27"",""https://twitter.com/carlitovito180/status/1773971860893638699"",""1637692626215501824"",""carlitovito180""";;;;
"1773717483775815998,""Sat Mar 30 07:04:44 +0000 2024"",""0"",""@StefanAntonio__ entah kok pikiran nakal ku ini bs jadi barteran/sanderaan dg sengketa pilpres kah ? "",""1773969591389347995"","""",""StefanAntonio__"",""in"","""",""0"",""0"",""0"",""https://twitter.com/Polkis_bokis/status/1773969591389347995"",""707982936994291712"",""Polkis_bokis""";;;;
"1773968404078264405,""Sat Mar 30 07:00:00 +0000 2024"",""12"",""Sepakat.. para hakim MK akan dicatat sejarah jika dapat memutuskan sengketa PILPRES ini dengan adil dan tegas mendiskualifikasi paslon 02.. salam utk prof Saldi.. https://t.co/2NSgZlegUi"",""1773968404078264405"",""https://pbs.twimg.com/media/GJ5m1zFbkAA0p3r.jpg"","""",""in"",""Jakarta"",""0"",""3"",""6"",""https://twitter.com/dedimahardi/status/1773968404078264405"",""116378447"",""dedimahardi""";;;;
"1773966519019684161,""Sat Mar 30 06:52:31 +0000 2024"",""0"",""Anwar Usman tdk ikut sidang sengketa Pilpres? Jangan berharap MK utk DISKWALIFIKASI 02. #BawasluBisaPerintahKPUutkPilpresUlang #JanganHarapMKdiskwalifikasi02 @officialMKR @bawaslu_RI INGIN INDONESIA SEHAT? LANJUT PARLEMEN JALANAN DAN PENGADILAN RAKYAT. https://t.co/d0VJFhu1hG"",""1773966519019684161"","""","""",""in"",""Indonesia bkn Negara Komunis "",""0"",""2"",""0"",""https://twitter.com/ForRezim/status/1773966519019684161"",""1482600556669460485"",""ForRezim""";;;;
"1773964368331575585,""Sat Mar 30 06:43:58 +0000 2024"",""18"",""Tim Hukum Ganjar-Mahfud dalam sengketa pilpres di Mahkamah Konstitusi berdalih bahwa ada kekosongan hukum terkait abuse of power yang dilakukan kepala negara. Menjawab hal itu Fachri Bahmid membeberkan bahwa di dalam Undang-Undang Pemilu hal tersebut sudah ada. Pertanyaannya https://t.co/d4f8l2oOrr"",""1773964368331575585"",""https://pbs.twimg.com/ext_tw_video_thumb/1773964222923489281/pu/img/Um0Bifcm9uGHc6fr.jpg"","""",""in"",""DKI Jakarta, Indonesia"",""0"",""2"",""8"",""https://twitter.com/dekade_08/status/1773964368331575585"",""1576913175227748352"",""dekade_08""";;;;
"1773964361230700617,""Sat Mar 30 06:43:57 +0000 2024"",""0"",""Ini Sengketa Pilpres Bukan Sengketa Lahan Parkir ! https://t.co/vbLLTgYEyr"",""1773964361230700617"","""","""",""in"",""🇲🇨 Indonesia"",""0"",""0"",""0"",""https://twitter.com/dutaMasarya/status/1773964361230700617"",""1271082715689836546"",""dutaMasarya""";;;;
"1773961949782724724,""Sat Mar 30 06:34:22 +0000 2024"",""1"",""[FULL] Gugatan Anies-Muhaimin di Sidang Perdana Sengketa Pilpres 2024 di MK https://t.co/twY2Mw49LH via @YouTube"",""1773961949782724724"","""","""",""in"",""AtPeace☝️💛"",""0"",""0"",""0"",""https://twitter.com/AnnaYellowHeart/status/1773961949782724724"",""230652338"",""AnnaYellowHeart""";;;;
"1773957076424745464,""Sat Mar 30 06:15:00 +0000 2024"",""5"",""Pakar HTN Bivitri Susanti Bicara 3 'Kemungkinan' Putusan MK soal Sengketa Pilpres https://t.co/urDL3uOtBb"",""1773957076424745464"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/democrazymedia/status/1773957076424745464"",""1243804423001763841"",""democrazymedia""";;;;
"1773955631252160959,""Sat Mar 30 06:09:15 +0000 2024"",""0"",""Bivitri Susanti Bicara 3 Kemungkinan Putusan MK soal Sengketa Pilpres https://t.co/dcZdIBpibZ https://t.co/dcZdIBpibZ"",""1773955631252160959"","""","""",""in"",""indonesia"",""0"",""0"",""0"",""https://twitter.com/posaktualcom/status/1773955631252160959"",""1636627729675337734"",""posaktualcom""";;;;
"1773953358044250298,""Sat Mar 30 06:00:13 +0000 2024"",""0"",""Fakta-fakta Versi Kubu AMIN dan Ganjar-Mahfud di Sengketa Pilpres https://t.co/6Ls8fsYzMs https://t.co/6Ls8fsYzMs"",""1773953358044250298"","""","""",""in"",""indonesia"",""0"",""0"",""0"",""https://twitter.com/posaktualcom/status/1773953358044250298"",""1636627729675337734"",""posaktualcom""";;;;
"1773953306714382607,""Sat Mar 30 06:00:01 +0000 2024"",""4"",""#DetikNetwork Ketua Tim Pembela Prabowo-Gibran Yusril Ihza menilai permohonan Anies dan Muhaimin dalam sidang sengketa hasil Pilpres 2024 lebih banyak berisi narasi. https://t.co/p9XTPBxYA3"",""1773953306714382607"","""","""",""in"","""",""1"",""0"",""0"",""https://twitter.com/CNNIndonesia/status/1773953306714382607"",""17128975"",""CNNIndonesia""";;;;
"1773952952891564310,""Sat Mar 30 05:58:37 +0000 2024"",""0"",""Anies-Muhaimin dan Ganjar-Mahfud Ajukan Gugatan Kapan Sidang MK Sengketa Pilpres 2024 Selesai? #AniesMuhaimin #GanjarMahfud #SidangMK #MahkamahKonstitusi https://t.co/C2tb3xMig4 lewat @tribunkaltim"",""1773952952891564310"","""","""",""in"",""Balikpapan, Indonesia"",""0"",""0"",""0"",""https://twitter.com/tribunkaltim/status/1773952952891564310"",""103551225"",""tribunkaltim""";;;;
"1773950784985792618,""Sat Mar 30 05:50:00 +0000 2024"",""25"",""Fakta-Fakta Versi Kubu AMIN dan Ganjar-Mahfud di Sengketa Pilpres https://t.co/CCvdvmB7fP"",""1773950784985792618"","""","""",""in"",""Indonesia"",""0"",""0"",""8"",""https://twitter.com/democrazymedia/status/1773950784985792618"",""1243804423001763841"",""democrazymedia""";;;;
"1773950345049424108,""Sat Mar 30 05:48:15 +0000 2024"",""0"",""Menteri Koordinator Bidang Perekonomian Airlangga Hartarto belum bisa memastikan kehadirannya ke Mahkamah Konstitusi (MK) sebagai salah satu saksi dalam sidang perkara sengketa Pilpres 2024. @golkar https://t.co/pSvPP7apZs #golkar #airlanggahartato #sidangmk #mk"",""1773950345049424108"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/gemaposID/status/1773950345049424108"",""1183693365449084928"",""gemaposID""";;;;
"1773929394051936537,""Sat Mar 30 05:45:56 +0000 2024"",""0"",""@democrazymedia MK harus independen dlm persidangan sengketa pilpres demi tegaknya hukum yg berkeadilan dan jgn rela diintervensi siapapun serta jgn menjadi mahkamah kalkulator lakukan terobosan hukum untuk masa depan demokrasi dan tolak politik dinasti yg senyatanya menjadi hama demokrasi."",""1773949763903459449"","""",""democrazymedia"",""in"","""",""0"",""0"",""0"",""https://twitter.com/iangalent1/status/1773949763903459449"",""1616592924388786176"",""iangalent1""";;;;
"1773948918675743122,""Sat Mar 30 05:42:35 +0000 2024"",""386"",""Penjelasan Tim Hukum AMIN Minta MK Hadirkan 4 Menteri Jadi Saksi Sidang Sengketa Pilpres: Permintaan menghadirkan Menteri Keuangan dan Menteri Sosial mencuat dalam sidang sengketa Pemilu di Mahkamah Konstitusi (MK). Tim hukum Anies-Muhaimin meminta https://t.co/0FSOqbhcm9"",""1773948918675743122"","""","""",""in"",""Pulo Gadung, Indonesia"",""3"",""14"",""99"",""https://twitter.com/tvOneNews/status/1773948918675743122"",""55507370"",""tvOneNews""";;;;
"1773943031777157352,""Sat Mar 30 05:19:11 +0000 2024"",""0"",""Sidang sengketa Pilpres 2024 masih terus berlanjut di Mahkamah Konstitusi. Baik kubu 01 maupun 03 mengusulkan kepada MK untuk menghadirkan empat menteri kabinet Presiden Jokowi. https://t.co/GYzr4mEjA3 https://t.co/4J6sKpcLz5"",""1773943031777157352"",""https://pbs.twimg.com/media/GJ5PcnlasAEIytO.jpg"","""",""in"",""Medan, Indonesia"",""0"",""0"",""0"",""https://twitter.com/tribunmedan/status/1773943031777157352"",""142305302"",""tribunmedan""";;;;
